          Site Type        , Used,Fixed,Prohibited,Available,Util% 
 CLB LUTs                  ,25805,    0,         0,    87840,29.38 
   LUT as Logic            ,22074,    0,         0,    87840,25.13 
   LUT as Memory           , 3731,    0,         0,    57600, 6.48 
     LUT as Distributed RAM, 1422,    0,          ,         ,      
     LUT as Shift Register , 2309,    0,          ,         ,      
 CLB Registers             ,39440,    0,         0,   175680,22.45 
   Register as Flip Flop   ,39400,    0,         0,   175680,22.43 
   Register as Latch       ,   40,    0,         0,   175680, 0.02 
 CARRY8                    , 1130,    0,         0,    14640, 7.72 
 F7 Muxes                  ,  166,    0,         0,    58560, 0.28 
 F8 Muxes                  ,   32,    0,         0,    29280, 0.11 
 F9 Muxes                  ,    0,    0,         0,    14640, 0.00 
 Total,Clock Enable,Synchronous,Asynchronous 
 0    ,           _,          -,           - 
 0    ,           _,          -,         Set 
 0    ,           _,          -,       Reset 
 0    ,           _,        Set,           - 
 0    ,           _,      Reset,           - 
 0    ,         Yes,          -,           - 
 134  ,         Yes,          -,         Set 
 4975 ,         Yes,          -,       Reset 
 885  ,         Yes,        Set,           - 
 33446,         Yes,      Reset,           - 
                  Site Type                , Used,Fixed,Prohibited,Available,Util% 
 CLB                                       , 5223,    0,         0,    14640,35.68 
   CLBL                                    , 2333,    0,          ,         ,      
   CLBM                                    , 2890,    0,          ,         ,      
 LUT as Logic                              ,22074,    0,         0,    87840,25.13 
   using O5 output only                    , 1202,     ,          ,         ,      
   using O6 output only                    ,15776,     ,          ,         ,      
   using O5 and O6                         , 5096,     ,          ,         ,      
 LUT as Memory                             , 3731,    0,         0,    57600, 6.48 
   LUT as Distributed RAM                  , 1422,    0,          ,         ,      
     using O5 output only                  ,    0,     ,          ,         ,      
     using O6 output only                  ,   14,     ,          ,         ,      
     using O5 and O6                       , 1408,     ,          ,         ,      
   LUT as Shift Register                   , 2309,    0,          ,         ,      
     using O5 output only                  ,    0,     ,          ,         ,      
     using O6 output only                  , 1664,     ,          ,         ,      
     using O5 and O6                       ,  645,     ,          ,         ,      
 CLB Registers                             ,39440,    0,         0,   175680,22.45 
   Register driven from within the CLB     ,22429,     ,          ,         ,      
   Register driven from outside the CLB    ,17011,     ,          ,         ,      
     LUT in front of the register is unused,12560,     ,          ,         ,      
     LUT in front of the register is used  , 4451,     ,          ,         ,      
 Unique Control Sets                       , 1498,     ,         0,    29280, 5.12 
     Site Type    ,Used,Fixed,Prohibited,Available,Util% 
 Block RAM Tile   ,  49,    0,         0,      128,38.28 
   RAMB36/FIFO*   ,  12,    0,         0,      128, 9.38 
     RAMB36E2 only,  12,     ,          ,         ,      
   RAMB18         ,  74,    0,         0,      256,28.91 
     RAMB18E2 only,  74,     ,          ,         ,      
 URAM             ,   1,    0,         0,       48, 2.08 
    Site Type  ,Used,Fixed,Prohibited,Available,Util% 
 DSPs          , 115,    0,         0,      728,15.80 
   DSP48E2 only, 115,     ,          ,         ,      
     Site Type   ,Used,Fixed,Prohibited,Available,Util% 
 Bonded IOB      , 101,  101,         0,      252,40.08 
 HPIOB_M         ,  41,   41,         0,       72,56.94 
   INPUT         ,  16,     ,          ,         ,      
   OUTPUT        ,  25,     ,          ,         ,      
   BIDIR         ,   0,     ,          ,         ,      
 HPIOB_S         ,  40,   40,         0,       72,55.56 
   INPUT         ,  16,     ,          ,         ,      
   OUTPUT        ,  24,     ,          ,         ,      
   BIDIR         ,   0,     ,          ,         ,      
 HDIOB_M         ,  10,   10,         0,       48,20.83 
   INPUT         ,   4,     ,          ,         ,      
   OUTPUT        ,   6,     ,          ,         ,      
   BIDIR         ,   0,     ,          ,         ,      
 HDIOB_S         ,  10,   10,         0,       48,20.83 
   INPUT         ,   4,     ,          ,         ,      
   OUTPUT        ,   6,     ,          ,         ,      
   BIDIR         ,   0,     ,          ,         ,      
 HPIOB_SNGL      ,   0,    0,         0,       12, 0.00 
 HPIOBDIFFINBUF  ,   8,    8,         0,       96, 8.33 
   DIFFINBUF     ,   8,    8,          ,         ,      
 HPIOBDIFFOUTBUF ,   8,    8,         0,       96, 8.33 
   OBUFDS        ,   8,    8,          ,         ,      
 HDIOBDIFFINBUF  ,   0,    0,         0,       48, 0.00 
 BITSLICE_CONTROL,   1,    0,         0,       32, 3.13 
 BITSLICE_RX_TX  ,  24,   24,         0,     1248, 1.92 
   IDELAY        ,   7,    7,          ,         ,      
   OSERDES       ,  10,   10,          ,         ,      
   IDDR          ,   7,    7,          ,         ,      
 BITSLICE_TX     ,   0,    0,         0,       32, 0.00 
 RIU_OR          ,   0,    0,         0,       16, 0.00 
       Site Type     ,Used,Fixed,Prohibited,Available,Util% 
 GLOBAL CLOCK BUFFERs,   9,    0,         0,      352, 2.56 
   BUFGCE            ,   6,    0,         0,      112, 5.36 
   BUFGCE_DIV        ,   0,    0,         0,       16, 0.00 
   BUFG_GT           ,   0,    0,         0,       96, 0.00 
   BUFG_PS           ,   3,    0,         0,       96, 3.13 
   BUFGCTRL*         ,   0,    0,         0,       32, 0.00 
 PLL                 ,   0,    0,         0,        8, 0.00 
 MMCM                ,   0,    0,         0,        4, 0.00 
    Site Type   ,Used,Fixed,Prohibited,Available, Util% 
 GTHE4_CHANNEL  ,   0,    0,         0,        4,  0.00 
 GTHE4_COMMON   ,   0,    0,         0,        1,  0.00 
 OBUFDS_GTE4    ,   0,    0,         0,        2,  0.00 
 OBUFDS_GTE4_ADV,   0,    0,         0,        2,  0.00 
 PCIE40E4       ,   0,    0,         0,        2,  0.00 
 PS8            ,   1,    0,         0,        1,100.00 
 SYSMONE4       ,   0,    0,         0,        1,  0.00 
 VCU            ,   0,    0,         0,        1,  0.00 
  Site Type ,Used,Fixed,Prohibited,Available,Util% 
 BSCANE2    ,   0,    0,         0,        4, 0.00 
 DNA_PORTE2 ,   0,    0,         0,        1, 0.00 
 EFUSE_USR  ,   0,    0,         0,        1, 0.00 
 FRAME_ECCE4,   0,    0,         0,        1, 0.00 
 ICAPE3     ,   0,    0,         0,        2, 0.00 
 MASTER_JTAG,   0,    0,         0,        1, 0.00 
 STARTUPE3  ,   0,    0,         0,        1, 0.00 
  Ref Name , Used,Functional Category 
 FDRE      ,33446,           Register 
 LUT3      , 7768,                CLB 
 LUT6      , 5911,                CLB 
 LUT2      , 5677,                CLB 
 FDCE      , 4935,           Register 
 LUT4      , 3344,                CLB 
 LUT5      , 3161,                CLB 
 SRL16E    , 2608,                CLB 
 RAMD32    , 2474,                CLB 
 LUT1      , 1309,                CLB 
 CARRY8    , 1130,                CLB 
 FDSE      ,  885,           Register 
 RAMS32    ,  356,                CLB 
 SRLC32E   ,  346,                CLB 
 MUXF7     ,  166,                CLB 
 FDPE      ,  134,           Register 
 DSP48E2   ,  115,         Arithmetic 
 RAMB18E2  ,   74,           BLOCKRAM 
 OBUF      ,   45,                I/O 
 LDCE      ,   40,           Register 
 MUXF8     ,   32,                CLB 
 IBUFCTRL  ,   32,             Others 
 INBUF     ,   24,                I/O 
 RAMB36E2  ,   12,           BLOCKRAM 
 OSERDESE3 ,   10,                I/O 
 OBUFDS    ,    8,                I/O 
 DIFFINBUF ,    8,                I/O 
 IDELAYE3  ,    7,                I/O 
 IDDRE1    ,    7,           Register 
 BUFGCE    ,    6,              Clock 
 BUFG_PS   ,    3,              Clock 
 URAM288   ,    1,           BLOCKRAM 
 PS8       ,    1,           Advanced 
 IDELAYCTRL,    1,                I/O 
 Ref Name,Used 
            Ref Name          ,Used 
 system_util_ad9361_tdd_sync_0,   1 
 system_sys_user_rstgen_0     ,   1 
 system_sys_rstgen_0          ,   1 
 system_sys_ps8_0             ,   1 
 system_rom_0                 ,   1 
 system_default_chan_block_0  ,   1 
 system_concat_9361_0         ,   1 
 system_bram_ctrl_0           ,   1 
 system_axi_hp2_interconnect_0,   1 
 system_axi_hp1_interconnect_0,   1 
 system_axi_cpu_interconnect_0,   1 
 system_axi_ad9361_dac_dma_0  ,   1 
 system_axi_ad9361_adc_dma_0  ,   1 
 system_axi_ad9361_0          ,   1 
 system_adc_clk_reset_0       ,   1 
 line_matrix_0                ,   1 
